FFFF FFFF FFFF FFFF FFFF FFFF#1635662792560965#-62.0#3.5465635815916023#1
0000 0022 2000 0000 0000 0000#1635662798051152#-50.5#2.442097414313941#1
0000 001E 2000 0000 0000 0000#1635662798053332#-54.0#2.6445828783148455#1
0000 0024 2000 0000 0000 0000#1635662798055244#-52.5#2.0064468705544187#1
0000 002B 2000 0000 0000 0000#1635662798056794#-59.5#5.117359908386499#1
0000 001E 2000 0000 0000 0000#1635662798061026#-54.0#2.6323110320117604#1
0000 002C 2000 0000 0000 0000#1635662798062549#-55.5#5.994796919057086#1
0000 0026 2000 0000 0000 0000#1635662798063830#-52.0#2.2518837966161214#1
0000 0020 2000 0000 0000 0000#1635662798064838#-49.5#2.0923497946760143#1
0000 0027 2000 0000 0000 0000#1635662798065903#-54.0#2.386874105950058#1
0000 0023 2000 0000 0000 0000#1635662798067737#-55.5#1.6444274046134073#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662798068832#-62.0#4.196971435655114#1
0000 002B 2000 0000 0000 0000#1635662798069915#-59.5#5.049864753719531#1
0000 0024 2000 0000 0000 0000#1635662798071012#-52.5#1.9573594853420782#1
0000 0021 2000 0000 0000 0000#1635662798073073#-49.0#2.1046216409791#1
0000 002A 2000 0000 0000 0000#1635662798074576#-63.0#3.9576704327449543#1
0000 0025 2000 0000 0000 0000#1635662798075605#-51.5#2.141437179888355#1
0000 0022 2000 0000 0000 0000#1635662798077162#-51.0#2.36846633649543#1
0000 0029 2000 0000 0000 0000#1635662798079547#-57.0#3.2459033471660166#1
0000 0028 2000 0000 0000 0000#1635662798081127#-53.0#2.724349879284899#1
0000 001F 2000 0000 0000 0000#1635662798082243#-53.5#2.386874105950058#1
3008 33B2 DDD9 0140 2018 0626#1635662798084313#-56.5#1.4296700943094176#1
0000 002B 2000 0000 0000 0000#1635662798092092#-59.5#4.994641445355648#1
0000 0025 2000 0000 0000 0000#1635662798093391#-51.5#2.116893487282185#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662798095198#-62.0#4.166291819897402#1
0000 0029 2000 0000 0000 0000#1635662798096479#-57.0#3.2029518851052186#1
0000 0023 2000 0000 0000 0000#1635662798098308#-57.0#1.5462526341887264#1
0000 001F 2000 0000 0000 0000#1635662798099654#-54.0#2.337786720737717#1
0000 002A 2000 0000 0000 0000#1635662798101417#-63.0#3.9085830475326135#1
0000 0020 2000 0000 0000 0000#1635662798103479#-49.5#1.9819031779482483#1
3008 33B2 DDD9 0140 2018 0626#1635662798104584#-57.5#6.240233845118788#1
0000 001E 2000 0000 0000 0000#1635662798106145#-54.5#2.497320722677824#1
0000 0026 2000 0000 0000 0000#1635662798107214#-52.0#2.098485717827557#1
0000 0021 2000 0000 0000 0000#1635662798108278#-49.5#1.9941750242513334#1
0000 0028 2000 0000 0000 0000#1635662798109257#-53.5#2.6323110320117604#1
0000 0027 2000 0000 0000 0000#1635662798111991#-54.0#2.282563412373834#1
0000 002C 2000 0000 0000 0000#1635662798113316#-56.0#5.7616318392984684#1
0000 0024 2000 0000 0000 0000#1635662798118306#-53.5#1.8223691760081417#1
0000 0022 2000 0000 0000 0000#1635662798119407#-51.5#2.2518837966161214#1
0000 001F 2000 0000 0000 0000#1635662798124670#-54.0#2.2580197197676637#1
0000 0024 2000 0000 0000 0000#1635662798125967#-53.5#1.8100973297050567#1
0000 0020 2000 0000 0000 0000#1635662798127018#-50.0#1.9389517158874505#1
0000 002C 2000 0000 0000 0000#1635662798129583#-56.5#5.71868037723767#1
0000 0022 2000 0000 0000 0000#1635662798130671#-52.0#2.2457478734645786#1
0000 0026 2000 0000 0000 0000#1635662798132455#-52.5#2.043262409463674#1
0000 0025 2000 0000 0000 0000#1635662798134025#-51.5#2.024854640009046#1
0000 0029 2000 0000 0000 0000#1635662798135037#-58.0#3.104777114680538#1
0000 0027 2000 0000 0000 0000#1635662798136557#-54.5#2.1905245651006955#1
0000 002A 2000 0000 0000 0000#1635662798137621#-63.5#3.859495662320273#1
0000 0028 2000 0000 0000 0000#1635662798139682#-54.0#2.5893595699509624#1
0000 0021 2000 0000 0000 0000#1635662798140775#-50.0#1.932815792735908#1
0000 001E 2000 0000 0000 0000#1635662798141901#-55.0#2.411417798556228#1
3008 33B2 DDD9 0140 2018 0626#1635662798143123#-57.5#0.030679615757712823#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662798145241#-62.0#4.135612204139688#1
0000 0023 2000 0000 0000 0000#1635662798146329#-57.0#1.423534171157875#1
0000 002B 2000 0000 0000 0000#1635662798148565#-60.0#4.828971520263998#1
0000 002A 2000 0000 0000 0000#1635662798153838#-63.5#3.7981364308048478#1
0000 0021 2000 0000 0000 0000#1635662798155387#-50.0#1.8837284075235674#1
0000 0023 2000 0000 0000 0000#1635662798156715#-57.5#1.3989904785517047#1
0000 0022 2000 0000 0000 0000#1635662798159008#-52.0#2.1598449493429825#1
0000 0025 2000 0000 0000 0000#1635662798160534#-52.0#1.9512235621905356#1
0000 0020 2000 0000 0000 0000#1635662798161629#-50.5#1.8530487917658545#1
0000 001E 2000 0000 0000 0000#1635662798162672#-55.5#2.3746022596469727#1
0000 0027 2000 0000 0000 0000#1635662798163950#-54.0#2.1659808724945253#1
0000 0029 2000 0000 0000 0000#1635662798165742#-57.5#3.067961575771282#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662798168500#-62.0#4.196971435655114#1
0000 001F 2000 0000 0000 0000#1635662798172361#-54.0#2.116893487282185#1
0000 0026 2000 0000 0000 0000#1635662798173397#-52.5#1.9696313316451632#1
0000 0028 2000 0000 0000 0000#1635662798174537#-54.5#2.497320722677824#1
0000 002C 2000 0000 0000 0000#1635662798176057#-56.5#5.5714182216006485#1
0000 0024 2000 0000 0000 0000#1635662798177127#-55.0#1.6996507129772904#1
3008 33B2 DDD9 0140 2018 0626#1635662798179485#-57.0#0.030679615757712823#1
0000 002B 2000 0000 0000 0000#1635662798180923#-60.0#4.76147636559703#1
3008 33B2 DDD9 0140 2018 0626#1635662798185005#-57.0#0.05522330836388308#1
0000 0021 2000 0000 0000 0000#1635662798186821#-50.5#1.8162332528565992#1
0000 0026 2000 0000 0000 0000#1635662798188784#-53.0#1.932815792735908#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662798190144#-62.0#4.190835512503572#1
0000 0027 2000 0000 0000 0000#1635662798191988#-55.0#2.1230294104337273#1
0000 0024 2000 0000 0000 0000#1635662798193329#-55.5#1.662835174068035#1
0000 0020 2000 0000 0000 0000#1635662798194406#-51.0#1.7916895602504288#1
0000 0023 2000 0000 0000 0000#1635662798195439#-58.0#1.5953400194010667#1
0000 0022 2000 0000 0000 0000#1635662798196526#-52.5#2.086213871524472#1
0000 0025 2000 0000 0000 0000#1635662798197614#-53.0#1.8407769454627694#1
0000 002A 2000 0000 0000 0000#1635662798199724#-63.5#3.834951969714103#1
0000 001E 2000 0000 0000 0000#1635662798201136#-56.0#2.2334760271614935#1
0000 001F 2000 0000 0000 0000#1635662798202224#-54.5#2.061670178918302#1
0000 002B 2000 0000 0000 0000#1635662798203563#-60.0#4.651029748869264#1
0000 0028 2000 0000 0000 0000#1635662798204602#-55.0#2.429825568010856#1
0000 002C 2000 0000 0000 0000#1635662798205693#-57.0#5.43029198911517#1
0000 0029 2000 0000 0000 0000#1635662798206792#-58.0#2.945243112740431#1
0000 0022 2000 0000 0000 0000#1635662798212219#-52.5#1.9941750242513334#1
0000 002C 2000 0000 0000 0000#1635662798213782#-57.0#5.393476450205914#1
0000 0027 2000 0000 0000 0000#1635662798214873#-55.0#2.067806102069844#1
0000 0026 2000 0000 0000 0000#1635662798216929#-53.5#1.8714565612204823#1
0000 0024 2000 0000 0000 0000#1635662798220042#-56.0#1.5830681730979816#1
0000 0020 2000 0000 0000 0000#1635662798221969#-51.5#1.6935147898257479#1
0000 001F 2000 0000 0000 0000#1635662798223694#-55.0#1.9819031779482483#1
0000 001E 2000 0000 0000 0000#1635662798225427#-56.0#2.1966604882522383#1
0000 0025 2000 0000 0000 0000#1635662798226498#-53.5#1.7855536370988863#1
0000 0021 2000 0000 0000 0000#1635662798227562#-51.0#1.6935147898257479#1
0000 002B 2000 0000 0000 0000#1635662798228602#-60.0#4.681709364626977#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662798229725#-62.0#4.221515128261284#1
0000 0028 2000 0000 0000 0000#1635662798230806#-55.5#2.380738182798515#1
3008 33B2 DDD9 0140 2018 0626#1635662798234004#-57.0#1.4910293258248433#1
0000 0029 2000 0000 0000 0000#1635662798235084#-58.5#2.9145634969827183#1
0000 002A 2000 0000 0000 0000#1635662798237453#-63.0#3.792000507653305#1
3008 33B2 DDD9 0140 2018 0626#1635662798239712#-57.0#0.04908738521234052#1
0000 001F 2000 0000 0000 0000#1635662798244652#-55.5#1.9634954084936207#1
0000 002C 2000 0000 0000 0000#1635662798245977#-57.0#5.2339424482658075#1
0000 0029 2000 0000 0000 0000#1635662798247485#-58.0#2.8654761117703775#1
0000 0021 2000 0000 0000 0000#1635662798249018#-52.0#1.6321555583103222#1
0000 0028 2000 0000 0000 0000#1635662798250313#-55.5#2.3316507975861747#1
0000 002B 2000 0000 0000 0000#1635662798253613#-59.5#4.546719055293041#1
3008 33B2 DDD9 0140 2018 0626#1635662798255285#-57.0#0.09203884727313846#1
0000 0020 2000 0000 0000 0000#1635662798256364#-52.5#1.607611865704152#1
0000 001E 2000 0000 0000 0000#1635662798258817#-56.5#2.067806102069844#1
0000 002A 2000 0000 0000 0000#1635662798260406#-63.0#3.7122335066832517#1
0000 0025 2000 0000 0000 0000#1635662798262328#-54.0#1.705786636128833#1
0000 0026 2000 0000 0000 0000#1635662798263653#-54.5#1.7426021750380885#1
0000 0022 2000 0000 0000 0000#1635662798266875#-53.5#1.8837284075235674#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662798269622#-62.5#4.2092432819582#1
0000 0021 2000 0000 0000 0000#1635662798273937#-52.5#1.564660403643354#1
3008 33B2 DDD9 0140 2018 0626#1635662798275912#-56.5#0.05522330836388308#1
0000 0022 2000 0000 0000 0000#1635662798276973#-54.0#1.8285050991596843#1
0000 002C 2000 0000 0000 0000#1635662798278530#-56.5#5.129631754689584#1
0000 002B 2000 0000 0000 0000#1635662798279856#-59.5#4.516039439535327#1
0000 0028 2000 0000 0000 0000#1635662798280880#-56.0#2.2580197197676637#1
0000 0026 2000 0000 0000 0000#1635662798282434#-55.0#1.6935147898257479#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662798283485#-62.0#4.23378697456437#1
0000 0020 2000 0000 0000 0000#1635662798286050#-53.0#1.4726215563702154#1
0000 0029 2000 0000 0000 0000#1635662798287300#-58.5#2.7857091108003242#1
0000 001F 2000 0000 0000 0000#1635662798288822#-57.0#1.7671458676442586#1
0000 001E 2000 0000 0000 0000#1635662798291376#-57.0#1.9634954084936207#1
0000 002A 2000 0000 0000 0000#1635662798292830#-63.0#3.6386024288647407#1
0000 0020 2000 0000 0000 0000#1635662798297567#-53.5#1.4542137869155878#1
0000 0022 2000 0000 0000 0000#1635662798298914#-54.5#1.8100973297050567#1
0000 0026 2000 0000 0000 0000#1635662798300979#-55.0#1.6689710972195777#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662798302288#-62.0#4.25833066717054#1
0000 002C 2000 0000 0000 0000#1635662798303352#-56.5#5.056000676871073#1
0000 0021 2000 0000 0000 0000#1635662798304406#-53.0#1.4173982480063325#1
0000 002A 2000 0000 0000 0000#1635662798308248#-63.5#3.509748042682347#1
0000 001F 2000 0000 0000 0000#1635662798309364#-57.0#1.7241944055834606#1
0000 001E 2000 0000 0000 0000#1635662798310934#-57.0#1.9266798695843652#1
0000 002B 2000 0000 0000 0000#1635662798312030#-59.0#4.424000592262189#1
0000 0029 2000 0000 0000 0000#1635662798314307#-59.5#2.7550294950426117#1
0000 0028 2000 0000 0000 0000#1635662798315645#-57.0#2.1905245651006955#1
3008 33B2 DDD9 0140 2018 0626#1635662798319186#-56.5#0.07363107781851078#1
0000 001F 2000 0000 0000 0000#1635662798324274#-57.0#1.6751070203711202#1
0000 0021 2000 0000 0000 0000#1635662798326051#-53.5#1.3560390164909069#1
0000 0028 2000 0000 0000 0000#1635662798327996#-57.0#2.172116795646068#1
3008 33B2 DDD9 0140 2018 0626#1635662798329102#-56.5#0.0859029241215959#1
0000 0020 2000 0000 0000 0000#1635662798331136#-53.5#1.3314953238847365#1
0000 002C 2000 0000 0000 0000#1635662798333095#-57.0#4.9823695990525625#1
0000 001E 2000 0000 0000 0000#1635662798334137#-57.5#1.88986433067511#1
0000 002B 2000 0000 0000 0000#1635662798336112#-59.5#4.362641360746763#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662798338532#-62.0#4.289010282928253#1
0000 002A 2000 0000 0000 0000#1635662798340193#-63.5#3.736777199289422#1
0000 0029 2000 0000 0000 0000#1635662798341248#-59.5#2.7979809571034093#1
0000 0029 2000 0000 0000 0000#1635662798346125#-60.0#2.724349879284899#1
0000 002A 2000 0000 0000 0000#1635662798348591#-63.0#3.6263305825616556#1
0000 001E 2000 0000 0000 0000#1635662798349692#-57.5#1.8346410223112268#1
3008 33B2 DDD9 0140 2018 0626#1635662798351523#-56.5#0.1043106935762236#1
0000 002C 2000 0000 0000 0000#1635662798352816#-57.0#4.914874444385594#1
0000 002B 2000 0000 0000 0000#1635662798354355#-59.0#4.362641360746763#1
0000 001F 2000 0000 0000 0000#1635662798355447#-58.5#1.5707963267948966#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662798356740#-62.0#4.246058820867455#1
3008 33B2 DDD9 0140 2018 0626#1635662798357983#-56.5#1.521708941582556#1
0000 0020 2000 0000 0000 0000#1635662798359263#-54.0#1.3499030933393643#1
0000 0021 2000 0000 0000 0000#1635662798361081#-54.5#1.2578642460662257#1
0000 0028 2000 0000 0000 0000#1635662798362134#-57.5#2.12916533358527#1
0000 002C 2000 0000 0000 0000#1635662798367231#-57.5#4.890330751779424#1
0000 0029 2000 0000 0000 0000#1635662798369879#-60.5#2.718213956133356#1
0000 001F 2000 0000 0000 0000#1635662798370971#-59.0#1.4542137869155878#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662798372313#-62.0#4.270602513473625#1
3008 33B2 DDD9 0140 2018 0626#1635662798373589#-56.5#0.07363107781851078#1
0000 002A 2000 0000 0000 0000#1635662798374638#-63.5#3.6017868899554855#1
0000 0020 2000 0000 0000 0000#1635662798375734#-55.0#1.1780972450961724#1
0000 0028 2000 0000 0000 0000#1635662798377796#-58.5#2.1046216409791#1
0000 001E 2000 0000 0000 0000#1635662798379478#-58.5#1.7794177139473437#1
3008 33B2 DDD9 0140 2018 0626#1635662798382160#-56.5#1.521708941582556#1
0000 002B 2000 0000 0000 0000#1635662798383682#-59.0#4.246058820867455#1
0000 0028 2000 0000 0000 0000#1635662798387587#-58.5#2.0923497946760143#1
3008 33B2 DDD9 0140 2018 0626#1635662798389526#-56.5#1.4910293258248433#1
0000 0029 2000 0000 0000 0000#1635662798390637#-60.5#2.5832236467994196#1
0000 001F 2000 0000 0000 0000#1635662798391940#-59.5#1.380582709097077#1
0000 002B 2000 0000 0000 0000#1635662798394988#-59.0#4.196971435655114#1
0000 0020 2000 0000 0000 0000#1635662798396055#-55.5#1.086058397823034#1
0000 002A 2000 0000 0000 0000#1635662798397575#-63.0#3.5711072741977725#1
3008 33B2 DDD9 0140 2018 0626#1635662798398607#-56.5#0.0859029241215959#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662798399930#-62.0#4.25833066717054#1
0000 001E 2000 0000 0000 0000#1635662798401270#-60.0#1.662835174068035#1
0000 002C 2000 0000 0000 0000#1635662798404300#-57.5#4.657165672020807#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662798415279#-62.0#4.252194744018997#1
0000 0029 2000 0000 0000 0000#1635662798416334#-60.5#2.705942109830271#1
0000 0020 2000 0000 0000 0000#1635662798417424#-56.5#1.0492428589137786#1
0000 002C 2000 0000 0000 0000#1635662798418744#-57.5#4.626486056263094#1
3008 33B2 DDD9 0140 2018 0626#1635662798420367#-56.5#0.0674951546669682#1
0000 001E 2000 0000 0000 0000#1635662798422008#-60.0#1.5830681730979816#1
0000 0028 2000 0000 0000 0000#1635662798423073#-60.0#2.073942025221387#1
0000 002B 2000 0000 0000 0000#1635662798425199#-59.0#4.104932588381976#1
0000 002A 2000 0000 0000 0000#1635662798426732#-62.5#3.5342917352885173#1
3008 33B2 DDD9 0140 2018 0626#1635662798428086#-56.5#1.4787574795217582#1
0000 0020 2000 0000 0000 0000#1635662798433781#-57.5#0.944932165337555#1
0000 002C 2000 0000 0000 0000#1635662798434844#-57.5#4.601942363656923#1
0000 0029 2000 0000 0000 0000#1635662798435948#-61.0#2.6323110320117604#1
3008 33B2 DDD9 0140 2018 0626#1635662798438016#-56.5#0.07976700097005335#1
0000 001E 2000 0000 0000 0000#1635662798441695#-61.0#1.521708941582556#1
0000 002A 2000 0000 0000 0000#1635662798443255#-62.5#3.5772431973493153#1
3008 33B2 DDD9 0140 2018 0626#1635662798445177#-57.0#1.5033011721279284#1
0000 002B 2000 0000 0000 0000#1635662798446245#-59.0#4.080388895775806#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662798447811#-62.0#4.221515128261284#1
0000 001E 2000 0000 0000 0000#1635662798459492#-61.5#1.4787574795217582#1
3008 33B2 DDD9 0140 2018 0626#1635662798461419#-56.5#0.07363107781851078#1
0000 002C 2000 0000 0000 0000#1635662798463070#-57.5#4.4976316700806995#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662798464830#-62.0#4.25833066717054#1
0000 0029 2000 0000 0000 0000#1635662798466169#-61.5#2.742757648739526#1
0000 002B 2000 0000 0000 0000#1635662798467736#-59.5#4.031301510563465#1
3008 33B2 DDD9 0140 2018 0626#1635662798469704#-56.5#1.5033011721279284#1
0000 002A 2000 0000 0000 0000#1635662798471366#-62.0#3.5158839658338894#1
0000 002A 2000 0000 0000 0000#1635662798476928#-62.5#3.650874275167826#1
3008 33B2 DDD9 0140 2018 0626#1635662798479789#-56.5#0.04908738521234052#1
3008 33B2 DDD9 0140 2018 0626#1635662798481174#-57.0#1.4848934026733007#1
0000 001E 2000 0000 0000 0000#1635662798482503#-63.0#1.3437671701878218#1
0000 002B 2000 0000 0000 0000#1635662798483840#-59.5#4.0558452031696355#1
0000 002C 2000 0000 0000 0000#1635662798485363#-57.5#4.479223900626073#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662798486473#-62.0#4.190835512503572#1
0000 0029 2000 0000 0000 0000#1635662798487784#-61.5#2.730485802436441#1
3008 33B2 DDD9 0140 2018 0626#1635662798493858#-56.5#0.04295146206079795#1
0000 0029 2000 0000 0000 0000#1635662798498349#-62.5#2.8777479580734626#1
3008 33B2 DDD9 0140 2018 0626#1635662798500531#-56.5#1.5033011721279284#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662798501909#-62.0#4.2092432819582#1
0000 002C 2000 0000 0000 0000#1635662798503572#-58.0#4.4362724385652745#1
0000 002A 2000 0000 0000 0000#1635662798504598#-62.5#3.6201946594101133#1
0000 002B 2000 0000 0000 0000#1635662798505650#-59.5#4.031301510563465#1
0000 001E 2000 0000 0000 0000#1635662798507121#-63.5#1.1903690913992575#1
3008 33B2 DDD9 0140 2018 0626#1635662798511046#-56.5#0.03681553890925539#1
0000 002C 2000 0000 0000 0000#1635662798512152#-58.0#4.405592822807561#1
3008 33B2 DDD9 0140 2018 0626#1635662798515935#-56.0#1.4726215563702154#1
0000 0029 2000 0000 0000 0000#1635662798517249#-63.0#2.9575149590435164#1
0000 002B 2000 0000 0000 0000#1635662798519855#-59.0#4.104932588381976#1
0000 002A 2000 0000 0000 0000#1635662798521892#-63.0#3.6570101983193686#1
0000 001E 2000 0000 0000 0000#1635662798526493#-64.5#0.9387962421860124#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662798527544#-61.5#4.2092432819582#1
3008 33B2 DDD9 0140 2018 0626#1635662798531701#-56.5#1.4664856332186729#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662798533380#-62.0#4.239922897715912#1
0000 002A 2000 0000 0000 0000#1635662798535924#-63.0#3.6692820446224537#1
3008 33B2 DDD9 0140 2018 0626#1635662798537271#-56.5#0.05522330836388308#1
0000 002B 2000 0000 0000 0000#1635662798538341#-60.0#3.9944859716542096#1
0000 002C 2000 0000 0000 0000#1635662798539380#-58.5#4.356505437595221#1
0000 001E 2000 0000 0000 0000#1635662798540497#-65.5#0.8406214717613314#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662798546472#-61.5#4.221515128261284#1
0000 001E 2000 0000 0000 0000#1635662798549509#-65.0#0.8958447801252144#1
0000 002C 2000 0000 0000 0000#1635662798550518#-58.5#4.289010282928253#1
0000 002B 2000 0000 0000 0000#1635662798551573#-60.5#3.9638063558964967#1
3008 33B2 DDD9 0140 2018 0626#1635662798552856#-56.0#1.4726215563702154#1
0000 002A 2000 0000 0000 0000#1635662798554504#-63.0#3.6263305825616556#1
3008 33B2 DDD9 0140 2018 0626#1635662798555567#-56.5#0.030679615757712823#1
3008 33B2 DDD9 0140 2018 0626#1635662798560068#-56.0#0.0674951546669682#1
0000 001E 2000 0000 0000 0000#1635662798561113#-66.0#0.6872233929727672#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662798563147#-62.0#4.289010282928253#1
3008 33B2 DDD9 0140 2018 0626#1635662798564516#-56.0#1.4603497100671303#1
0000 002C 2000 0000 0000 0000#1635662798569287#-58.5#4.2031073588066565#1
0000 002B 2000 0000 0000 0000#1635662798571377#-60.5#3.9392626632903265#1
3008 33B2 DDD9 0140 2018 0626#1635662798577130#-56.5#1.4726215563702154#1
0000 001E 2000 0000 0000 0000#1635662798579258#-66.5#0.5399612373357456#1
3008 33B2 DDD9 0140 2018 0626#1635662798581672#-56.5#0.03681553890925539#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662798583596#-62.0#4.154019973594316#1
0000 002C 2000 0000 0000 0000#1635662798584647#-59.5#4.196971435655114#1
0000 002B 2000 0000 0000 0000#1635662798585701#-61.0#3.8717675086233583#1
0000 002C 2000 0000 0000 0000#1635662798589669#-59.0#4.166291819897402#1
3008 33B2 DDD9 0140 2018 0626#1635662798590814#-56.5#0.0#1
0000 002B 2000 0000 0000 0000#1635662798593695#-61.0#3.8410878928656453#1
0000 001E 2000 0000 0000 0000#1635662798596015#-66.5#0.5460971604872883#1
3008 33B2 DDD9 0140 2018 0626#1635662798598225#-56.0#1.4664856332186729#1
